year,month,day,hour,minute,celsius,fahrenheit,humidity,pressure,pm10,pm25,pm100,pm25_reported,pm25_avg_15,pm25_avg_60,particles_03um,particles_05um,particles_100um,particles_10um,particles_25um,particles_50um
2023,10,21,15,30,32.19333333333333,89.93333333333334,26.333333333333332,1001.0759999999996,6.138999999999999,6.687333333333332,9.845666666666666,8.469333333333333,7.178999999999999,7.940666666666667,1162.3666666666666,332.06666666666666,0.13333333333333333,53.63333333333333,4.4,1.0333333333333334
2023,10,21,16,0,32.99999999999998,91.4,25.8,1000.9579999999997,5.094666666666668,5.912333333333334,8.495333333333333,7.127333333333332,6.1850000000000005,6.798666666666667,997.3666666666667,285.53333333333336,0.5333333333333333,46.53333333333333,4.2,1.3333333333333333
2023,10,21,16,30,31.926666666666662,89.46666666666667,26.933333333333334,1000.9913333333332,4.854,5.7669999999999995,8.230333333333334,6.8740000000000006,5.915333333333333,6.055333333333334,965.4666666666667,274.46666666666664,0.43333333333333335,44.46666666666667,4.366666666666666,1.1666666666666667
2023,10,21,17,0,31.306666666666683,88.33333333333333,28.066666666666666,1000.8186666666663,4.783333333333333,5.710000000000003,8.112,6.774,5.863333333333333,5.8073333333333315,960.0333333333333,271.76666666666665,0.43333333333333335,43.2,4.4,1.1666666666666667
2023,10,21,17,30,28.75333333333333,83.8,32.46666666666667,1000.8586666666666,4.329666666666667,5.448999999999999,7.507,6.326,5.622999999999998,5.692666666666667,896.2666666666667,253.9,0.26666666666666666,42.266666666666666,4.266666666666667,1.1
2023,10,21,18,0,27.559999999999985,81.6,35.0,1000.9946666666666,4.0566666666666675,5.169666666666667,6.905,5.839333333333333,5.300666666666667,5.457,848.2333333333333,242.36666666666667,0.3,37.96666666666667,3.3666666666666667,1.0333333333333334
2023,10,21,18,30,26.346666666666685,79.4,37.266666666666666,1001.0380000000002,3.837333333333333,4.975666666666666,6.594666666666667,5.505666666666666,5.074666666666666,5.201333333333333,802.9333333333333,229.2,0.3,36.46666666666667,3.433333333333333,0.9333333333333333
2023,10,21,19,0,25.280000000000012,77.46666666666667,39.46666666666667,1001.1346666666664,3.779666666666666,4.974666666666668,6.541666666666666,5.503666666666665,5.091333333333334,5.054666666666666,795.7,228.53333333333333,0.2,36.666666666666664,3.8666666666666667,0.8
2023,10,21,19,30,24.453333333333326,76.06666666666666,41.2,1001.2053333333336,4.216,5.321333333333331,7.419666666666668,6.102666666666667,5.248333333333333,5.058000000000001,857.9333333333333,245.0,0.3,40.9,4.366666666666666,0.8666666666666667
2023,10,21,20,0,23.619999999999994,74.53333333333333,42.53333333333333,1001.3533333333332,4.843333333333334,5.798666666666665,8.293666666666667,6.929000000000001,5.861000000000001,5.377999999999999,973.4666666666667,277.1333333333333,0.26666666666666666,45.2,4.5,1.3
2023,10,21,20,30,22.553333333333324,72.6,44.86666666666667,1001.5733333333338,4.672000000000001,5.783666666666666,8.372333333333334,6.904333333333332,5.987,5.755666666666667,947.3666666666667,269.1,0.3,46.53333333333333,5.2,1.3
2023,10,21,21,0,21.933333333333337,71.46666666666667,46.733333333333334,1001.7553333333329,4.357,5.413333333333335,7.233666666666665,6.262,5.577,5.733000000000001,890.4,254.53333333333333,0.3333333333333333,40.7,3.7333333333333334,0.9333333333333333
2023,10,21,21,30,21.700000000000003,71.0,48.0,1001.9,4.3839999999999995,5.453000000000001,7.784666666666669,6.330333333333333,5.5906666666666665,5.547999999999999,893.2333333333333,255.8,0.36666666666666664,42.86666666666667,4.433333333333334,1.4
2023,10,21,22,0,21.380000000000006,70.46666666666667,48.46666666666667,1002.2246666666665,4.022000000000001,5.102666666666667,6.588666666666667,5.723666666666667,5.247333333333333,5.376666666666667,819.0666666666667,235.16666666666666,0.13333333333333333,36.833333333333336,2.966666666666667,0.7
2023,10,21,22,30,20.833333333333346,69.46666666666667,49.8,1002.5653333333333,3.619666666666666,4.758,6.011333333333334,5.129333333333333,4.877666666666668,5.105666666666666,750.7,215.36666666666667,0.1,34.13333333333333,2.7333333333333334,0.6333333333333333
2023,10,21,23,0,20.56000000000001,68.93333333333334,50.53333333333333,1002.6760000000003,3.369,4.5873333333333335,5.533666666666668,4.830666666666667,4.6273333333333335,4.7893333333333326,728.8333333333334,206.96666666666667,0.0,32.0,2.6666666666666665,0.36666666666666664
2023,10,21,23,30,20.400000000000013,68.66666666666667,51.13333333333333,1002.8793333333331,3.47,4.671333333333333,5.750000000000001,4.977,4.71,4.658666666666667,733.9333333333333,209.86666666666667,0.16666666666666666,33.4,2.566666666666667,0.6
2023,10,22,0,0,19.88,67.8,51.666666666666664,1002.8613333333334,3.399,4.645666666666667,5.886666666666666,4.934333333333332,4.674333333333334,4.655666666666667,732.0666666666667,209.16666666666666,0.36666666666666664,33.666666666666664,3.0,0.8333333333333334
2023,10,22,0,30,19.29999999999999,66.8,52.666666666666664,1003.0906666666668,3.6520000000000006,4.890000000000001,6.175,5.356000000000001,4.843333333333334,4.707333333333333,769.3666666666667,219.7,0.23333333333333334,36.733333333333334,2.966666666666667,0.5666666666666667
2023,10,22,1,0,19.233333333333324,66.66666666666667,52.93333333333333,1003.0813333333333,3.659666666666667,4.543333333333334,6.206000000000002,5.283999999999998,4.8149999999999995,4.795,762.4666666666667,219.56666666666666,0.2,36.166666666666664,3.2,0.6333333333333333
