year,month,day,hour,minute,pm25,temperature,humidity
2023,10,19,9,30,19.12878787878788,22.68439393939394,39.29621212121212
2023,10,19,10,0,17.992424242424242,24.100378787878785,38.01931818181821
2023,10,19,10,30,18.757575757575758,29.050984848484852,31.583863636363628
2023,10,19,11,0,19.755555555555556,31.78562962962964,27.393111111111114
2023,10,19,11,30,26.78030303030303,31.170606060606058,27.032803030303008
2023,10,19,12,0,26.310606060606062,28.84893939393938,30.692348484848473
2023,10,19,12,30,28.533333333333335,28.89185185185185,31.443407407407406
2023,10,19,13,0,31.204545454545453,29.6465909090909,30.99212121212122
2023,10,19,13,30,32.083333333333336,30.404015151515157,29.544242424242423
2023,10,19,14,0,32.303030303030305,32.40340909090908,26.75674242424243
2023,10,19,14,30,32.007407407407406,35.97414814814815,22.883777777777777
2023,10,19,15,0,33.18939393939394,37.271969696969684,21.510075757575756
2023,10,19,15,30,30.446969696969695,37.41681818181817,21.78272727272727
2023,10,19,16,0,33.851851851851855,37.47577777777775,21.280148148148147
2023,10,19,16,30,35.13636363636363,37.24340909090907,21.754090909090905
2023,10,19,17,0,37.18181818181818,35.88636363636363,23.13696969696969
2023,10,19,17,30,37.96969696969697,33.82462121212121,24.38901515151515
2023,10,19,18,0,38.42962962962963,31.809851851851846,27.46777777777778
2023,10,19,18,30,38.20454545454545,30.32537878787879,29.836212121212117
2023,10,19,19,0,37.95454545454545,29.50712121212121,31.52871212121212
2023,10,19,19,30,38.81481481481482,28.71222222222221,32.426962962962975
2023,10,19,20,0,40.84090909090909,28.111515151515153,32.88719696969695
2023,10,19,20,30,43.166666666666664,27.55590909090909,33.72719696969697
2023,10,19,21,0,45.32575757575758,27.03310606060605,34.6057575757576
2023,10,19,21,30,42.91111111111111,26.088370370370356,36.55918518518519
2023,10,19,22,0,42.97727272727273,25.32689393939391,37.83681818181818
2023,10,19,22,30,45.378787878787875,25.055151515151522,37.2276515151515
2023,10,19,23,0,48.044444444444444,25.055259259259255,36.42000000000001
2023,10,19,23,30,48.31060606060606,24.632575757575772,36.504469696969686
2023,10,20,0,0,48.88636363636363,24.40166666666667,36.52431818181818
2023,10,20,0,30,47.09090909090909,23.40818181818182,37.75674242424243
2023,10,20,1,0,44.94814814814815,22.515481481481498,39.433407407407394
2023,10,20,1,30,42.81818181818182,22.548484848484822,39.876742424242444
2023,10,20,2,0,42.28030303030303,22.496363636363615,39.86833333333333
2023,10,20,2,30,41.61363636363637,21.956818181818164,40.71931818181816
2023,10,20,3,0,41.93939393939394,22.363863636363654,40.22643939393937
2023,10,20,3,30,40.34074074074074,22.692814814814835,39.549925925925926
2023,10,20,4,0,41.34090909090909,22.446590909090897,40.31424242424243
2023,10,20,4,30,41.78787878787879,21.895909090909097,40.847803030303055
2023,10,20,5,0,41.77777777777778,21.75214814814815,42.65962962962963
2023,10,20,5,30,40.871212121212125,21.591060606060598,42.314090909090915
2023,10,20,6,0,36.77272727272727,22.11212121212121,40.31515151515152
